"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,11,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",458.00,41.00,16.45,3.95,16.14,0.00,4.46,3.00,0.00,4662.00,673.00,2067.00,443.00,0.00,1479.00,
2020,11,"UA","United Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",29.00,1.00,0.06,0.00,0.33,0.00,0.61,0.00,0.00,54.00,3.00,0.00,18.00,0.00,33.00,
2020,11,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",59.00,1.00,0.55,0.00,0.45,0.00,0.00,0.00,0.00,22.00,12.00,0.00,10.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","GUM","Guam, TT: Guam International",43.00,2.00,1.67,0.00,0.33,0.00,0.00,1.00,0.00,43.00,36.00,0.00,7.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",225.00,20.00,14.57,0.00,5.43,0.00,0.00,1.00,0.00,996.00,817.00,0.00,179.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",1184.00,64.00,23.63,1.47,28.58,0.00,10.31,6.00,0.00,3064.00,1072.00,29.00,824.00,0.00,1139.00,
2020,11,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2440.00,148.00,59.79,5.29,47.16,0.00,35.76,3.00,2.00,8525.00,3555.00,251.00,1285.00,0.00,3434.00,
2020,11,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",54.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,152.00,72.00,0.00,20.00,0.00,60.00,
2020,11,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",59.00,5.00,2.93,1.00,1.07,0.00,0.00,1.00,0.00,269.00,203.00,42.00,24.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",32.00,2.00,1.00,0.43,0.57,0.00,0.00,0.00,0.00,150.00,104.00,20.00,26.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",83.00,5.00,3.01,0.00,1.99,0.00,0.00,0.00,0.00,170.00,106.00,0.00,64.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",522.00,34.00,19.51,1.00,8.02,0.00,5.47,1.00,1.00,1763.00,929.00,45.00,197.00,0.00,592.00,
2020,11,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",989.00,77.00,43.47,3.60,19.36,0.00,10.57,3.00,1.00,4384.00,2908.00,174.00,539.00,0.00,763.00,
2020,11,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",267.00,16.00,7.78,0.50,6.57,0.00,1.15,0.00,0.00,693.00,497.00,13.00,139.00,0.00,44.00,
2020,11,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",65.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,260.00,106.00,0.00,65.00,0.00,89.00,
2020,11,"UA","United Air Lines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",86.00,4.00,1.53,0.60,0.87,0.00,1.00,0.00,0.00,124.00,24.00,18.00,19.00,0.00,63.00,
2020,11,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",632.00,70.00,22.36,1.49,41.96,0.00,4.19,0.00,0.00,2344.00,958.00,44.00,1051.00,0.00,291.00,
2020,11,"UA","United Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",29.00,6.00,2.85,0.00,2.40,0.00,0.76,0.00,1.00,294.00,159.00,0.00,76.00,0.00,59.00,
2020,11,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",344.00,53.00,15.26,1.64,28.39,0.00,7.71,1.00,0.00,4233.00,1118.00,1323.00,824.00,0.00,968.00,
2020,11,"UA","United Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",30.00,4.00,0.27,1.00,1.79,0.00,0.94,0.00,0.00,765.00,15.00,623.00,60.00,0.00,67.00,
2020,11,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",134.00,14.00,4.58,0.34,3.49,0.00,5.58,0.00,0.00,726.00,188.00,10.00,80.00,0.00,448.00,
2020,11,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",209.00,13.00,6.91,0.00,5.31,0.00,0.78,0.00,1.00,416.00,236.00,0.00,155.00,0.00,25.00,
2020,11,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",125.00,12.00,4.74,0.00,5.77,0.00,1.49,0.00,1.00,503.00,270.00,0.00,152.00,0.00,81.00,
2020,11,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",23.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,50.00,
2020,11,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",58.00,8.00,3.10,0.00,2.77,0.00,2.13,0.00,0.00,433.00,207.00,0.00,68.00,0.00,158.00,
2020,11,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",30.00,3.00,1.86,0.00,0.91,0.00,0.23,0.00,0.00,58.00,30.00,0.00,22.00,0.00,6.00,
2020,11,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2569.00,135.00,60.45,4.20,38.81,0.00,31.54,5.00,2.00,8457.00,3547.00,482.00,1200.00,0.00,3228.00,
2020,11,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",63.00,8.00,3.23,0.00,1.23,0.00,3.54,0.00,0.00,473.00,195.00,0.00,82.00,0.00,196.00,
2020,11,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",70.00,15.00,3.32,0.65,9.62,0.00,1.42,0.00,0.00,435.00,133.00,11.00,256.00,0.00,35.00,
2020,11,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",212.00,17.00,7.16,0.44,8.90,0.00,0.51,0.00,0.00,733.00,434.00,14.00,199.00,0.00,86.00,
2020,11,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",124.00,9.00,2.63,0.00,4.49,0.00,1.88,0.00,0.00,228.00,57.00,0.00,117.00,0.00,54.00,
2020,11,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",394.00,29.00,12.59,0.73,11.84,0.00,3.84,0.00,0.00,1429.00,773.00,18.00,372.00,0.00,266.00,
2020,11,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",54.00,7.00,1.80,0.00,3.59,0.00,1.61,0.00,0.00,280.00,101.00,0.00,103.00,0.00,76.00,
2020,11,"UA","United Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",30.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,113.00,73.00,0.00,40.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",29.00,7.00,1.81,0.00,3.28,0.00,1.91,0.00,0.00,438.00,91.00,0.00,114.00,0.00,233.00,
2020,11,"UA","United Air Lines Inc.","RAP","Rapid City, SD: Rapid City Regional",29.00,4.00,3.73,0.00,0.27,0.00,0.00,0.00,0.00,110.00,98.00,0.00,12.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",132.00,15.00,8.47,0.52,5.38,0.00,0.63,0.00,0.00,672.00,437.00,23.00,165.00,0.00,47.00,
2020,11,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",29.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",59.00,5.00,2.79,0.00,1.39,0.00,0.82,0.00,1.00,169.00,116.00,0.00,30.00,0.00,23.00,
2020,11,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",344.00,23.00,5.93,2.99,10.37,0.00,3.71,2.00,0.00,2737.00,302.00,1713.00,263.00,0.00,459.00,
2020,11,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",423.00,27.00,12.22,2.36,9.27,0.00,3.15,0.00,5.00,1249.00,809.00,83.00,240.00,0.00,117.00,
2020,11,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",38.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,27.00,
2020,11,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",382.00,21.00,7.37,0.71,7.92,0.00,5.00,1.00,1.00,865.00,362.00,25.00,267.00,0.00,211.00,
2020,11,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1604.00,72.00,39.58,2.68,17.51,0.00,12.22,2.00,3.00,5817.00,4105.00,59.00,586.00,0.00,1067.00,
2020,11,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",31.00,4.00,1.60,0.00,1.48,0.00,0.92,0.00,0.00,288.00,172.00,0.00,39.00,0.00,77.00,
2020,11,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",157.00,9.00,4.76,0.68,2.06,0.00,1.50,0.00,0.00,351.00,216.00,17.00,66.00,0.00,52.00,
2020,11,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",83.00,4.00,1.01,0.00,2.00,0.00,0.99,0.00,0.00,230.00,93.00,0.00,34.00,0.00,103.00,
2020,11,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",145.00,18.00,10.62,0.59,3.78,0.00,3.01,0.00,0.00,852.00,574.00,29.00,120.00,0.00,129.00,
2020,11,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",168.00,9.00,3.52,0.59,2.89,0.00,2.00,0.00,2.00,236.00,85.00,16.00,59.00,0.00,76.00,
2020,11,"UA","United Air Lines Inc.","SPN","Saipan, TT: Francisco C. Ada Saipan International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",25.00,1.00,0.82,0.00,0.18,0.00,0.00,0.00,0.00,49.00,40.00,0.00,9.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",38.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,17.00,0.00,24.00,0.00,0.00,
2020,11,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",443.00,45.00,11.32,3.97,22.72,0.00,7.00,2.00,3.00,3551.00,511.00,1939.00,551.00,0.00,550.00,
2020,11,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",429.00,19.00,7.85,0.59,2.99,1.00,6.58,1.00,0.00,611.00,228.00,20.00,84.00,33.00,246.00,
2020,11,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",189.00,11.00,5.05,0.91,1.09,0.00,3.95,4.00,0.00,347.00,208.00,30.00,18.00,0.00,91.00,
2020,11,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",93.00,1.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,33.00,11.00,0.00,22.00,0.00,0.00,
2020,11,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2243.00,67.00,27.85,1.97,10.33,0.00,26.84,8.00,1.00,3874.00,1917.00,200.00,269.00,0.00,1488.00,
2020,11,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1050.00,65.00,34.67,0.78,18.12,0.00,11.43,3.00,7.00,3149.00,1434.00,25.00,1055.00,0.00,635.00,
2020,11,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",217.00,12.00,7.41,0.35,2.61,0.00,1.63,1.00,1.00,652.00,456.00,19.00,70.00,0.00,107.00,
2020,11,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",229.00,7.00,4.63,0.00,0.37,0.00,2.00,1.00,0.00,238.00,146.00,0.00,7.00,0.00,85.00,
2020,11,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2790.00,98.00,37.64,2.66,22.91,0.00,34.79,6.00,0.00,4237.00,1751.00,122.00,706.00,0.00,1658.00,
2020,11,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",236.00,10.00,5.77,0.00,2.98,0.00,1.25,0.00,0.00,476.00,343.00,0.00,85.00,0.00,48.00,
2020,11,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",282.00,12.00,6.57,0.05,3.34,0.00,2.04,3.00,0.00,610.00,267.00,8.00,104.00,0.00,231.00,
2020,11,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",336.00,10.00,2.90,0.00,3.01,0.00,4.09,8.00,2.00,385.00,71.00,0.00,89.00,0.00,225.00,
2020,11,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",633.00,33.00,12.68,0.00,8.66,0.00,11.66,0.00,2.00,1205.00,563.00,0.00,207.00,0.00,435.00,
2020,11,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4091.00,185.00,59.71,1.67,73.09,0.00,50.54,48.00,25.00,9051.00,3649.00,50.00,2411.00,0.00,2941.00,
2020,11,"WN","Southwest Airlines Co.","CHS","Charleston, SC: Charleston AFB/International",258.00,13.00,4.41,0.00,3.89,1.67,3.04,2.00,0.00,540.00,164.00,0.00,107.00,173.00,96.00,
2020,11,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",274.00,16.00,7.35,0.00,1.91,0.00,6.75,4.00,0.00,607.00,313.00,0.00,55.00,0.00,239.00,
2020,11,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",220.00,7.00,1.00,1.15,3.00,0.00,1.85,1.00,0.00,343.00,45.00,44.00,66.00,0.00,188.00,
2020,11,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",616.00,29.00,15.12,0.00,2.86,0.00,11.02,12.00,0.00,1422.00,829.00,0.00,66.00,0.00,527.00,
2020,11,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",65.00,5.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,187.00,104.00,0.00,17.00,51.00,15.00,
2020,11,"WN","Southwest Airlines Co.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",173.00,12.00,5.16,0.00,0.53,0.00,6.31,0.00,2.00,806.00,217.00,0.00,34.00,0.00,555.00,
2020,11,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",3630.00,125.00,52.95,3.72,29.81,0.00,38.52,12.00,3.00,5644.00,2460.00,207.00,1205.00,0.00,1772.00,
2020,11,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",355.00,12.00,8.46,0.00,2.00,0.00,1.55,1.00,1.00,494.00,338.00,0.00,65.00,0.00,91.00,
2020,11,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5229.00,260.00,87.95,1.67,112.72,3.20,54.46,30.00,2.00,13120.00,6008.00,119.00,3935.00,68.00,2990.00,
2020,11,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",92.00,1.00,0.10,0.00,0.00,0.00,0.90,0.00,0.00,21.00,2.00,0.00,0.00,0.00,19.00,
2020,11,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",279.00,16.00,6.13,0.60,2.80,0.00,6.47,3.00,0.00,555.00,216.00,29.00,77.00,0.00,233.00,
2020,11,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",186.00,4.00,2.65,0.00,0.29,0.00,1.06,0.00,0.00,117.00,83.00,0.00,5.00,0.00,29.00,
2020,11,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",295.00,10.00,6.13,0.83,0.26,0.00,2.78,1.00,0.00,368.00,182.00,20.00,8.00,0.00,158.00,
2020,11,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1060.00,41.00,16.03,1.64,11.98,0.00,11.35,28.00,1.00,2182.00,1116.00,197.00,275.00,0.00,594.00,
2020,11,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",241.00,16.00,8.25,0.00,0.79,0.00,6.97,0.00,0.00,993.00,565.00,0.00,22.00,0.00,406.00,
2020,11,"WN","Southwest Airlines Co.","GRR","Grand Rapids, MI: Gerald R. Ford International",149.00,8.00,3.34,1.00,2.03,0.00,1.62,1.00,0.00,221.00,110.00,33.00,33.00,0.00,45.00,
2020,11,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",96.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,105.00,0.00,0.00,0.00,0.00,
2020,11,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",555.00,13.00,4.36,0.00,7.64,0.00,1.00,2.00,0.00,403.00,169.00,0.00,165.00,0.00,69.00,
2020,11,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",3093.00,115.00,44.18,3.71,28.26,1.00,37.85,11.00,2.00,5499.00,2460.00,281.00,842.00,18.00,1898.00,
2020,11,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",67.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,55.00,0.00,0.00,0.00,0.00,
2020,11,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",80.00,6.00,1.04,0.00,1.06,0.00,3.90,0.00,0.00,227.00,57.00,0.00,26.00,0.00,144.00,
2020,11,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",109.00,2.00,0.05,0.00,0.00,0.00,1.95,0.00,0.00,66.00,1.00,0.00,0.00,0.00,65.00,
2020,11,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",611.00,30.00,16.78,0.00,3.45,0.00,9.77,4.00,0.00,1332.00,764.00,0.00,106.00,0.00,462.00,
2020,11,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",168.00,9.00,2.90,0.00,2.00,0.00,4.10,3.00,0.00,613.00,151.00,0.00,65.00,0.00,397.00,
2020,11,"WN","Southwest Airlines Co.","ITO","Hilo, HI: Hilo International",90.00,3.00,1.77,0.00,1.17,0.00,0.07,0.00,0.00,125.00,101.00,0.00,18.00,0.00,6.00,
2020,11,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",273.00,15.00,8.20,1.00,3.70,0.00,2.10,1.00,0.00,470.00,288.00,30.00,88.00,0.00,64.00,
2020,11,"WN","Southwest Airlines Co.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",120.00,4.00,2.33,0.00,0.13,0.00,1.53,1.00,0.00,170.00,145.00,0.00,2.00,0.00,23.00,
2020,11,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",3776.00,153.00,66.02,1.61,41.97,2.00,41.40,12.00,2.00,7055.00,3774.00,37.00,1006.00,58.00,2180.00,
2020,11,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",1333.00,49.00,23.34,1.77,9.50,1.38,13.01,2.00,1.00,2176.00,1032.00,202.00,274.00,32.00,636.00,
2020,11,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",124.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,149.00,80.00,0.00,27.00,0.00,42.00,
2020,11,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",367.00,18.00,10.17,0.00,2.62,0.00,5.21,3.00,2.00,800.00,476.00,0.00,120.00,0.00,204.00,
2020,11,"WN","Southwest Airlines Co.","LGB","Long Beach, CA: Long Beach Airport",477.00,17.00,9.15,0.00,1.51,0.00,6.34,4.00,2.00,879.00,638.00,0.00,49.00,0.00,192.00,
2020,11,"WN","Southwest Airlines Co.","LIH","Lihue, HI: Lihue Airport",144.00,6.00,3.78,0.00,2.17,0.00,0.05,1.00,0.00,257.00,215.00,0.00,40.00,0.00,2.00,
2020,11,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",144.00,7.00,4.57,0.00,0.00,0.00,2.43,0.00,0.00,342.00,138.00,0.00,0.00,0.00,204.00,
2020,11,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",166.00,4.00,2.45,0.00,0.55,0.00,1.00,0.00,0.00,89.00,48.00,0.00,10.00,0.00,31.00,
2020,11,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",959.00,43.00,22.38,1.51,5.81,0.00,13.30,4.00,0.00,2140.00,1073.00,104.00,220.00,0.00,743.00,
2020,11,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",2729.00,98.00,39.30,1.29,20.48,0.00,36.93,11.00,2.00,5750.00,2572.00,58.00,595.00,0.00,2525.00,
2020,11,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",4431.00,150.00,58.33,4.21,50.66,0.00,36.80,61.00,11.00,7084.00,3365.00,265.00,1560.00,0.00,1894.00,
2020,11,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",244.00,9.00,5.60,0.00,1.00,0.00,2.40,2.00,0.00,332.00,240.00,0.00,26.00,0.00,66.00,
2020,11,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",189.00,9.00,1.00,0.00,1.00,0.00,7.00,1.00,0.00,490.00,106.00,0.00,19.00,0.00,365.00,
2020,11,"WN","Southwest Airlines Co.","MIA","Miami, FL: Miami International",183.00,17.00,11.17,0.00,2.63,0.00,3.21,0.00,1.00,716.00,553.00,0.00,48.00,0.00,115.00,
2020,11,"WN","Southwest Airlines Co.","MKE","Milwaukee, WI: General Mitchell International",569.00,30.00,10.52,1.14,12.47,0.00,5.86,2.00,2.00,1645.00,604.00,42.00,346.00,0.00,653.00,
2020,11,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",277.00,9.00,5.34,0.00,0.05,0.00,3.61,1.00,0.00,472.00,372.00,0.00,1.00,0.00,99.00,
2020,11,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",841.00,34.00,14.60,0.83,8.43,0.00,10.14,1.00,2.00,1687.00,887.00,15.00,288.00,0.00,497.00,
2020,11,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",1837.00,76.00,40.37,0.00,12.53,0.00,23.10,7.00,1.00,3805.00,2224.00,0.00,333.00,0.00,1248.00,
2020,11,"WN","Southwest Airlines Co.","OGG","Kahului, HI: Kahului Airport",268.00,12.00,3.60,0.00,6.40,0.00,2.00,2.00,0.00,471.00,184.00,0.00,147.00,0.00,140.00,
2020,11,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",365.00,22.00,9.01,0.00,7.47,0.00,5.52,0.00,0.00,1259.00,906.00,0.00,160.00,0.00,193.00,
2020,11,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",390.00,15.00,6.49,0.74,1.42,0.00,6.35,2.00,0.00,603.00,285.00,31.00,37.00,0.00,250.00,
2020,11,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",581.00,24.00,9.93,0.00,5.17,0.00,8.89,1.00,1.00,994.00,424.00,0.00,104.00,0.00,466.00,
2020,11,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",169.00,13.00,4.48,1.00,2.19,0.00,5.32,1.00,0.00,554.00,155.00,36.00,66.00,0.00,297.00,
2020,11,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",136.00,9.00,4.01,0.00,3.00,0.00,1.99,3.00,0.00,427.00,152.00,0.00,89.00,0.00,186.00,
2020,11,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",432.00,15.00,3.38,0.64,4.36,0.00,6.62,0.00,0.00,612.00,234.00,18.00,110.00,0.00,250.00,
2020,11,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",294.00,16.00,4.70,0.00,6.04,0.00,5.26,2.00,0.00,724.00,115.00,0.00,285.00,0.00,324.00,
2020,11,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",3712.00,168.00,66.12,2.87,50.87,0.65,47.49,19.00,3.00,7625.00,3919.00,95.00,1151.00,15.00,2445.00,
2020,11,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",509.00,26.00,11.66,1.00,5.81,0.00,7.53,8.00,0.00,1491.00,947.00,22.00,143.00,0.00,379.00,
2020,11,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",109.00,5.00,1.00,0.00,2.04,0.00,1.96,0.00,1.00,139.00,26.00,0.00,40.00,0.00,73.00,
2020,11,"WN","Southwest Airlines Co.","PSP","Palm Springs, CA: Palm Springs International",93.00,2.00,0.28,0.00,0.00,0.00,1.72,4.00,0.00,54.00,9.00,0.00,0.00,0.00,45.00,
2020,11,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",252.00,10.00,3.05,1.01,2.01,0.00,3.94,9.00,1.00,541.00,123.00,84.00,55.00,0.00,279.00,
2020,11,"WN","Southwest Airlines Co.","PWM","Portland, ME: Portland International Jetport",82.00,3.00,2.01,0.00,0.47,0.00,0.52,2.00,0.00,103.00,60.00,0.00,17.00,0.00,26.00,
2020,11,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",478.00,23.00,12.88,0.00,5.23,0.00,4.89,3.00,0.00,1478.00,992.00,0.00,266.00,0.00,220.00,
